date,OIL_RET,CPI_RET,USD_RET,FED_RET,IND_RET,FED_DIFF
2025-02-28,-0.030949991257507116,0.0022485290696176,-0.0015757706951121853,0.0,0.010286225390843938,0.0
2025-03-31,0.032504999993810346,0.0003315276574472114,-0.012337992017248159,0.0,-0.0005827653020850638,0.0
2025-04-30,-0.19779741924574698,0.001615405757115822,-0.03301869629202057,0.0,0.0008656154843619723,0.0
2025-05-31,0.014880061535285257,0.0009923205197966268,-0.006749916669522782,0.0,-0.0016071780172620428,0.0
2025-06-30,0.05784053327183095,0.0025387246816277434,-0.01955976747709541,0.0,0.00506807905446902,0.0
2025-07-31,0.07462141332097742,0.0022809066389322327,0.019178640486555754,0.0,0.004086103854821384,0.0
2025-08-31,-0.0793279965055311,0.003476593840382678,-0.012506301163558874,0.0,-0.0026464414048793243,0.0
2025-09-30,0.010121098497931013,0.0029465564547279883,-0.0005941459327252102,-0.02573241396647813,0.00042598677330557246,-0.11000000000000032
2025-10-31,-0.04599198116142757,0.0,0.010343633429287562,-0.031290157993209985,-0.004539737828161048,-0.1299999999999999
2025-11-30,-0.021157456643561508,0.002519606820647364,-0.002748738936727486,-0.05270981641952826,0.0015106041338666801,-0.20999999999999996
2025-12-31,-0.043381064494009615,0.0029734591724420866,-0.010856495567087395,-0.04211148535012685,0.003128471719545971,-0.1599999999999997
